frp,estado,m_estado,municipio,bioma,riscofogo,diasemchuv,superficie,avg_prep_total,avg_pressao_atm,avg_rad_global,avg_temp_ar,avg_umd_ar,avg_vento_velo,hora,minuto,mes,dia_da_semana,quadrimestre
11.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,20.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
13.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,69.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
19.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,70.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
26.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,71.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
18.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,62.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
18.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,68.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
25.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,71.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
49.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
78.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
17.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
25.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
215.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
151.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
34.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
547.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
28.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
61.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
22.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
18.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
14.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
9.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
11.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
21.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
114.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
13.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
22.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
34.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
19.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
19.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,20.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
108.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,19.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
77.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,18.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
25.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
21.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,26.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
33.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,10.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
54.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,14.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
48.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
29.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
54.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,8.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
14.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,68.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
36.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,68.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
18.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,67.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
36.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,32.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
63.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,29.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
17.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,21.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
15.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,22.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
60.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,25.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
12.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,20.0,,0.0,960.3083333333333,1580.1916666666666,22.366666666666667,40.708333333333336,3.575,17,35,8,1,3
105.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,,11.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
87.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,LADARIO,Pantanal,0.8,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
254.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
212.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
328.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
253.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
72.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
71.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
235.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
50.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,LADARIO,Pantanal,0.8,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
84.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,LADARIO,Pantanal,0.8,9.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
132.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,11.0,,0.0,959.6375,1623.0083333333334,23.5125,29.875,4.004166666666666,18,20,8,2,3
54.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
18.2,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
27.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,47.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
146.3,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
20.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
7.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,41.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
34.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
37.1,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,60.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
23.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,0.9,39.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
29.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
14.2,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,28.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
30.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
23.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,31.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
14.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
12.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,0.9,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
23.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,57.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
13.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,33.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
104.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
59.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
103.1,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,65.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
33.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,33.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
35.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
41.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
88.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
25.0,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,35.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
42.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
68.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,32.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
227.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
171.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,65.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
40.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
43.3,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,28.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
15.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,38.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
41.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
18.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
76.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,29.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
12.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
59.2,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,66.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
59.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,30.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
30.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
39.0,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,29.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
116.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
41.0,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,26.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
23.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
12.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
26.1,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,64.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
26.7,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,30.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
24.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,36.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
23.3,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,32.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
20.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,35.0,,0.0,995.2791666666667,1754.7916666666667,27.4375,32.291666666666664,1.1708333333333334,17,25,8,3,3
